ref,title,size,lastUpdated,downloadCount,voteCount,viewCount,ownerName,url,fetch_date
nalisha/netflix-movies-and-tv-shows-data-analysis,Netflix Movies and TV Shows Data Analysis,1.7 MB,2026-05-28T11:58:01.000Z,4103,89,15847,Aleesha Nadeem,https://www.kaggle.com/datasets/nalisha/netflix-movies-and-tv-shows-data-analysis,2026-06-24T04:16:50.778827
shivasingh4945/enhanced-breast-cancer-diagnostic-dataset,Enhanced Breast Cancer Diagnostic Dataset,812.1 KB,2026-06-10T17:31:46.000Z,668,24,3000,Shiva Singh,https://www.kaggle.com/datasets/shivasingh4945/enhanced-breast-cancer-diagnostic-dataset,2026-06-24T04:16:50.778866
velvetcrystal/fifa-world-cup-2026-complete-tournament-statistics,FIFA World Cup 2026 Complete Tournament Statistics,126.2 KB,2026-06-20T09:51:39.000Z,498,31,2061,Vanshika Yadav,https://www.kaggle.com/datasets/velvetcrystal/fifa-world-cup-2026-complete-tournament-statistics,2026-06-24T04:16:50.778900
aiexplorer77/from-fuel-to-electric-the-ev-transition-dataset,From Fuel to Electric: The EV Transition Dataset,1.8 MB,2026-06-13T17:16:57.000Z,925,28,3546,AI Explorer,https://www.kaggle.com/datasets/aiexplorer77/from-fuel-to-electric-the-ev-transition-dataset,2026-06-24T04:16:50.778939
sunil123kumar/social-media-impact-on-mental-health,Social_Media_Impact_on_Mental Health,15.8 KB,2026-06-10T08:30:07.557Z,1469,35,5173,sunil kumar,https://www.kaggle.com/datasets/sunil123kumar/social-media-impact-on-mental-health,2026-06-24T04:16:50.778978
arjunmehta1992/chocolate-sales-in-20222023,Chocolate Sales in 2022–2023,4.6 MB,2026-06-21T03:52:16.000Z,359,12,1131,Arjun Mehta,https://www.kaggle.com/datasets/arjunmehta1992/chocolate-sales-in-20222023,2026-06-24T04:16:50.779016
rupsarroy/heatwave-dataset-rajasthan-india-2006-2025,"Heatwave Dataset (Rajasthan, India, 2006-2025)",1.3 MB,2026-06-18T08:37:30.717Z,372,27,1829,rupsa roy,https://www.kaggle.com/datasets/rupsarroy/heatwave-dataset-rajasthan-india-2006-2025,2026-06-24T04:16:50.779054
cabcon/fifa-world-cup-2026-squad-lists-all-48-teams,FIFA World Cup 2026: Squad Lists (All 48 Teams),47.8 KB,2026-06-14T22:54:44.427Z,535,27,2174,CabCon,https://www.kaggle.com/datasets/cabcon/fifa-world-cup-2026-squad-lists-all-48-teams,2026-06-24T04:16:50.779082
swaptr/fifa-wc-2026-teams,FIFA World Cup 2026 Team Data,5.7 KB,2026-06-23T08:43:04.000Z,355,9,1468,Swapnil Tripathi,https://www.kaggle.com/datasets/swaptr/fifa-wc-2026-teams,2026-06-24T04:16:50.779110
kulkarniparth09/fifa-world-cup-complete-dataset-19302026,FIFA World Cup Complete Dataset: 1930–2026,11.7 KB,2026-06-07T06:29:15.677Z,2716,59,9157,Parth,https://www.kaggle.com/datasets/kulkarniparth09/fifa-world-cup-complete-dataset-19302026,2026-06-24T04:16:50.779142
